web-scraper-order,web-scraper-start-url,text
"1744268259-2375","https://www.plonkit.net/hungary","The Hungarian language has a unique look, with a very large number of acute accents, umlauts over o’s, and long words. The letters ""Ő"" and ""Ű"", with double acute accents, are unique to the language.NOTE: Hungarian is also spoken in some parts of neighbouring countries: notably there are large Hungarian-speaking communities in central Romania and southern Slovakia."
"1744268259-2376","https://www.plonkit.net/hungary","The Hungarian language has a unique look, with a very large number of acute accents, umlauts over o’s, and long words. The letters ""Ő"" and ""Ű"", with double acute accents, are unique to the language."
"1744268259-2377","https://www.plonkit.net/hungary",": Hungarian is also spoken in some parts of neighbouring countries: notably there are large Hungarian-speaking communities in central Romania and southern Slovakia."
"1744268259-2378","https://www.plonkit.net/hungary","Hungarian street names typically end with the word “utca”. The word “út” is also used for bigger roads. These two words are unique to Hungarian, and translate to “street.”"
"1744268259-2379","https://www.plonkit.net/hungary","Hungarian street names typically end with the word “utca”. The word “út” is also used for bigger roads. These two words are unique to Hungarian, and translate to “street.”"
"1744268259-2380","https://www.plonkit.net/hungary","These green kilometre markers can be seen along most Hungarian roads. On highways, the numbers correspond to the ones seen on the map in small yellow boxes near exits."
"1744268259-2381","https://www.plonkit.net/hungary","These green kilometre markers can be seen along most Hungarian roads."
"1744268259-2382","https://www.plonkit.net/hungary","Hungarian sign posts commonly appear to be abnormally tall, often taller than the Street View camera."
"1744268259-2383","https://www.plonkit.net/hungary","Hungarian sign posts commonly appear to be abnormally tall, often taller than the Street View camera."
"1744268259-2384","https://www.plonkit.net/hungary","Hungarian signs are usually bolted to the sign post using four bolts, going through the sign, in the shape of a tall rectangle.NOTE: This is not common in any other Eastern European countries."
"1744268259-2385","https://www.plonkit.net/hungary","Hungarian signs are usually bolted to the sign post using four bolts, going through the sign, in the shape of a tall rectangle."
"1744268259-2386","https://www.plonkit.net/hungary",": This is not common in any other Eastern European countries."
"1744268259-2387","https://www.plonkit.net/hungary","Hungarian pedestrian crossing signs have five stripes. The person is wearing a belt. There is also a second, less common, type with four stripes and the person holding a bag.The belt is located noticeably low on the person’s body, almost as if the person is sagging his pants. This is unique to Hungary. NOTE: Among neighbouring countries, Croatia and Slovakia also have five stripes and a belt."
"1744268259-2388","https://www.plonkit.net/hungary","Hungarian pedestrian crossing signs have five stripes. The person is wearing a belt. There is also a second, less common, type with four stripes and the person holding a bag."
"1744268259-2389","https://www.plonkit.net/hungary","Apart from European highways, there are two types of numbered roads in Hungary; roads marked with green signs, and highways beginning with the letter ‘M’, marked with blue signs. These road numbers are contained within a small shield shape on the sign."
"1744268259-2390","https://www.plonkit.net/hungary","Apart from European highways, there are two types of numbered roads in Hungary; roads marked with green signs, and highways beginning with the letter ‘M’, marked with blue signs. These road numbers are contained within a small shield shape on the sign."
"1744268259-2391","https://www.plonkit.net/hungary","Most directional signs are green, having a white inner border and a green outer border. Directional signs on M-numbered highways are blue, having a white inner border and a blue outer border."
"1744268259-2392","https://www.plonkit.net/hungary","Most directional signs are green, having a white inner border and a green outer border. Directional signs on M-numbered highways are blue, having a white inner border and a blue outer border."
"1744268259-2393","https://www.plonkit.net/hungary","It is somewhat common to see a small, grey flag on the antenna of Generation 3 Google cars in Hungary. NOTE: This is also seen in the Czech Republic, Slovakia, Romania and Bulgaria."
"1744268259-2394","https://www.plonkit.net/hungary","It is somewhat common to see a small, grey flag on the antenna of Generation 3 Google cars in Hungary."
"1744268259-2395","https://www.plonkit.net/hungary",": This is also seen in the Czech Republic, Slovakia, Romania and Bulgaria."
"1744268259-2396","https://www.plonkit.net/hungary","The majority of Generation 3 coverage in Hungary was taken during winter, resulting in very grey, dead looking coverage.HINT: This is also common in the Czech Republic and Bulgaria."
"1744268259-2397","https://www.plonkit.net/hungary","The majority of Generation 3 coverage in Hungary was taken during winter, resulting in very grey, dead looking coverage."
"1744268259-2398","https://www.plonkit.net/hungary",": This is also common in the Czech Republic and Bulgaria."
"1744268259-2399","https://www.plonkit.net/hungary","Hungarian houses are typically made of stone, painted in a light colour and almost always with red tiled roofs. Suburban houses are typically only one storeyed, while more central houses may be taller. Houses in town and city centres are often fairly old but well-kept."
"1744268259-2400","https://www.plonkit.net/hungary","Hungarian houses are typically made of stone, painted in a light colour and almost always with red tiled roofs. Suburban houses are typically only one storeyed, while more central houses may be taller. Houses in town and city centres are often fairly old but well-kept."
"1744268259-2401","https://www.plonkit.net/hungary","While Hungarian road lines are all-white, lines on bicycle lanes are typically yellow."
"1744268259-2402","https://www.plonkit.net/hungary","While Hungarian road lines are all-white, lines on bicycle lanes are typically yellow."
